Timestamp;Value;Quality;Alarmtype;Suppressed;Auto-Suppressed;Display-Suppressed;Tagname;TagId;Description;Project Status;Gone Text;Raised Text;Priority;Soe;Tagout;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§769076§OUT;29374670;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;251;-1;0;0;0;21_COMPRESSOR READY TO START§CABINET PRESSURIZZATION OK§OUT;29363406;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§CG101_ZS§OUT;29365751;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§CG105_ZS§OUT;29368998;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§CG107_ZS§OUT;29363645;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;21_COMPRESSOR READY TO START§CL101_LL§OUT;29370649;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§COAST_DOWN§OUT;29365623;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§CT101_TL§OUT;29364505;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§CX001§OUT;29365753;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§CX003§OUT;29371348;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_COMPRESSOR READY TO START§CX005§OUT;29365794;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§CX040§OUT;29370921;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§DP103_PL§OUT;29365740;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§DYR_OP§OUT;29362922;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§N2_A_OP§OUT;29365336;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§SHUTDOWN§OUT;29366172;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§VENT_VALVE_21_FORCE§OUT;29374890;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§WTR_PMP_OK§OUT;29370184;Output Value;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_COMPRESSOR READY TO START§§OUT;29373886;КОМПРЕССОР ГОТОВ К ПУСКУ 56-57;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_COMPRESSOR_DIGITAL§46791§OUT;29372705;Binary Output;2;[FIRE_TRIP_UNIT21];FIRE_TRIP_UNIT21;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;3;0;0;0;21_COMPRESSOR_DIGITAL§46797§OUT;29372697;Binary Output;2;[GAS ALARM UNIT21];GAS ALARM UNIT21;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_COMPRESSOR_DIGITAL§BN§OUT;29372672;КОМПРЕССОР - ДИСКРЕТНЫЕ СИГНАЛЫ;2;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;1;0;0;0;21_COMPRESSOR_DIGITAL§§BN;29373899;КОМПРЕССОР - ДИСКРЕТНЫЕ СИГНАЛЫ;1;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_COMPRESSOR_DIGITAL§§FG;29372673;ОБЩИЙ АВАРИЙНЫЙ ОСТАНОВ С УСТАНОВКИ ГАЗО-ПОЖАРООБНАРУЖЕНИЯ;2;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;1;0;0;0;21_COMPRESSOR_DIGITAL§§FIELD;29372675;21 АВАРИЙНАЯ КНОПКА ПО МЕСТУ;1;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_COMPRESSOR_DIGITAL§§OUT;29372623;;2;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;1;0;0;0;21_COMPRESSOR_DIGITAL§§PLC;29372674;АВАРИЙНЫЙ ОСТАНОВ ИЗ ШКАФА ПЛК;1;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_COMPRESSOR_DIGITAL§§TAHH;29372616;;2;[ЗАЩ СРАБОТАЛА];ЗАЩ СРАБОТАЛА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_ENABLE CAPACITY CONTROL§762385§OUT;29366296;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;6;0;0;0;21_MOS_ACTIVE§§OUT;29371184;КЛЮЧ РУЧНОГО ВВОДА - АКТИВНОСТЬ ОБЩИЙ СИГНАЛ;1;[НАКЛАДКА ВВЕДЕНА];НАКЛАДКА ВВЕДЕНА;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§1FO46§OUT;29372654;Binary Output;2;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§20552§OUT;29367231;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO10§OUT;29372626;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO11§OUT;29372653;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO12§OUT;29372656;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO13§OUT;29372657;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO14§OUT;29372636;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO15§OUT;29372667;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO16§OUT;29372650;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO17§OUT;29372646;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO18§OUT;29372641;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO19§OUT;29372649;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO1§OUT;29372645;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO20§OUT;29372642;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO21§OUT;29372669;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO22§OUT;29372644;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO23§OUT;29372665;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO24§OUT;29372633;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO25§OUT;29372635;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO26§OUT;29372647;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO27§OUT;29372652;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO28§OUT;29372662;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO29§OUT;29372666;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO2§OUT;29372639;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO30§OUT;29372632;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO31§OUT;29372629;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO32§OUT;29372659;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO33§OUT;29372643;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO34§OUT;29372661;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO35§OUT;29372630;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO36§OUT;29372660;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO37§OUT;29372670;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO38§OUT;29372664;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO39§OUT;29372651;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO3§OUT;29372628;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO40§OUT;29372658;Binary Output;2;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO41§OUT;29372640;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO42§OUT;29372624;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO43§OUT;29372634;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO44§OUT;29372655;Binary Output;2;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO45§OUT;29372625;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO46§OUT;29372663;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO47§OUT;29372671;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO4§OUT;29372668;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO5§OUT;29372631;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO6§OUT;29372627;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO7§OUT;29372638;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO8§OUT;29372648;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§FO9§OUT;29372637;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;1;0;0;0;21_SHUTDOWN_FIRST_OUT§RESET§COM;29369953;COMMISSIONING Mode;1;ушел;пришел;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§RESET§OFF;29367931;off;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§RESET§ON;29365496;on;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§§FO48;29373907;ПЕРВОПРИЧИНА ОСТАНОВА КОМПРЕССОРА;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§§FO49;29373908;ПЕРВОПРИЧИНА ОСТАНОВА КОМПРЕССОРА;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;21_SHUTDOWN_FIRST_OUT§§FO50;29373906;ПЕРВОПРИЧИНА ОСТАНОВА КОМПРЕССОРА;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VENT_FORCE§§COM;29373292;ВЕНТИЛЯЦИОННЫЙ КЛАПАН;2;ушел;пришел;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§1ST Y RADIAL VHH§OUT;29372681;1 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§1ST Y RADIAL VHH§VHH;29373904;1 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§2ST X RADIAL VHH§VHH;29372686;2 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§2ST Y RADIAL VHH§VHH;29372679;2 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§46774§VHH;29372677;3 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§46775§VHH;29372685;3 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§46777§VHH;29372683;4 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§46778§VHH;29372680;5 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§46779§VHH;29372678;5 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§L0EKG21CY106§VHH;29372868;3 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§L0EKG21CY107§VHH;29372869;3 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§L0EKG21CY109§VHH;29372870;4 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§L0EKG21CY110§VHH;29372867;5 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§L0EKG21CY111§VHH;29372871;5 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;1;0;0;0;21_VIBRATION_DIGITAL§VHH§OUT;29372682;1 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;2;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§VZHH§OUT;29372684;ОСЕВОЙ СДВИГ;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§§OUT;29373905;1 СТУПЕНЬ ВЕРТИКАЛЬНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;1;0;0;0;21_VIBRATION_DIGITAL§§VHH;29372676;4 СТУПЕНЬ ПОПЕРЕЧНАЯ ВИБРАЦИЯ АВАРИЙНО ВЫСОКА;1;[ПРИШЕЛ];ПРИШЕЛ;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22 PULSE 15 SEC§§OUT;29374823;;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;11;-1;0;0;0;22 PULSE 20 SEC§§OUT;29375069;;2;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22 PULSE 30 SEC§§OUT;29375075;;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22 PULSE 5 SEC§§OUT;29374816;;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22 PULSE 8 SEC§§OUT;29374822;РЕГУЛЯТОР ДАВЛЕНИЯ НА ВСАСЕ;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22_BENTLY_NEVADA§769112§OUT;29363099;Binary Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;22_COMMON_ALARM_SHUTDOWN§762345§Q;29365776;Output;1;;;0;0;0;
2024.12.18 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22_COMMON_ALARM_SHUTDOWN§762353§Q;29366297;Output;1;;;0;0;0;
